fpr,tpr,threshold
0.07040263715563927,0.5203862660944206,0.34081787
0.07063809748057452,0.5203862660944206,0.34021837
0.07063809748057452,0.5225321888412017,0.3395099
0.07087355780550977,0.5225321888412017,0.33915013
0.07087355780550977,0.5236051502145923,0.33858252
0.07322816105486225,0.5236051502145923,0.326426
0.07322816105486225,0.5246781115879828,0.32635438
0.07369908170473276,0.5246781115879828,0.324227
0.07369908170473276,0.526824034334764,0.32317564
0.07464092300447375,0.526824034334764,0.31986016
0.07464092300447375,0.5278969957081545,0.31984672
0.07487638332940899,0.5278969957081545,0.3191199
0.07487638332940899,0.528969957081545,0.31908935
0.0753473039792795,0.528969957081545,0.31829417
0.0753473039792795,0.5311158798283262,0.3159832
0.07605368495408524,0.5311158798283262,0.3134825
0.07605368495408524,0.5321888412017167,0.31249717
0.07628914527902049,0.5321888412017167,0.31206226
0.07628914527902049,0.5354077253218884,0.30717805
0.07699552625382623,0.5354077253218884,0.3066191
0.07699552625382623,0.5364806866952789,0.30621767
0.07817282787850247,0.5364806866952789,0.30229446
0.07817282787850247,0.5375536480686696,0.30211413
0.07982105015304922,0.5375536480686696,0.2949483
0.07982105015304922,0.5396995708154506,0.2894466
0.08099835177772545,0.5396995708154506,0.28036788
0.08099835177772545,0.5407725321888412,0.27961874
0.0812338121026607,0.5407725321888412,0.27914867
0.0812338121026607,0.5418454935622318,0.2773847
0.0821756534024017,0.5418454935622318,0.27334058
0.0821756534024017,0.5429184549356223,0.27211782
0.08241111372733695,0.5429184549356223,0.27119106
0.08241111372733695,0.5439914163090128,0.27082455
0.08382387567694843,0.5439914163090128,0.26623955
0.08382387567694843,0.5450643776824035,0.26593104
0.08500117730162468,0.5450643776824035,0.2595375
0.08500117730162468,0.546137339055794,0.259146
0.08523663762655992,0.546137339055794,0.25866008
0.08523663762655992,0.5482832618025751,0.257964
0.08547209795149517,0.5482832618025751,0.2566542
0.08547209795149517,0.5504291845493562,0.2556616
0.08664939957617142,0.5504291845493562,0.24981022
0.08664939957617142,0.5515021459227468,0.2475659
0.08688485990110667,0.5515021459227468,0.246434
0.08688485990110667,0.5525751072961373,0.24547803
0.08712032022604191,0.5525751072961373,0.24463066
0.08712032022604191,0.5536480686695279,0.24409945
0.08759124087591241,0.5536480686695279,0.24326538
0.08759124087591241,0.5547210300429185,0.24267781
0.08853308217565341,0.5547210300429185,0.23731686
0.08853308217565341,0.555793991416309,0.23655485
0.0890040028255239,0.555793991416309,0.23597632
0.0890040028255239,0.5568669527896996,0.23578854
0.0894749234753944,0.5568669527896996,0.23474863
0.0894749234753944,0.5579399141630901,0.2338327
0.09041676477513538,0.5579399141630901,0.23187605
0.09041676477513538,0.5590128755364807,0.22971371
0.09182952672474688,0.5590128755364807,0.22685662
0.09182952672474688,0.5600858369098712,0.2265072
0.09300682834942313,0.5600858369098712,0.22418174
0.09300682834942313,0.5611587982832618,0.22409347
0.09324228867435837,0.5611587982832618,0.22378923
0.09324228867435837,0.5622317596566524,0.22341813
0.09347774899929362,0.5622317596566524,0.223137
0.09347774899929362,0.5633047210300429,0.22117782
0.09394866964916411,0.5633047210300429,0.21816243
0.09394866964916411,0.5643776824034334,0.21471311
0.09441959029903461,0.5643776824034334,0.21326342
0.09441959029903461,0.5654506437768241,0.21271735
0.0948905109489051,0.5654506437768241,0.21218541
0.0948905109489051,0.5675965665236051,0.2116283
0.09512597127384036,0.5675965665236051,0.20976168
0.09512597127384036,0.5686695278969958,0.20839913
